chr	start	end	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.readCount	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.RPM	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.readCount.quantile	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.RPM.quantile	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.RPKM	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.RPKM.quantile	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.readCount	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.RPM	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.readCount.quantile	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.RPM.quantile	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.RPKM	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.RPKM.quantile	DHS.RPM	DHS.RPM.quantile	DHS.RPKM	DHS.RPKM.quantile	H3K27ac.ENCFF384ZZM.chr22.bam.readCount	H3K27ac.ENCFF384ZZM.chr22.bam.RPM	H3K27ac.ENCFF384ZZM.chr22.bam.readCount.quantile	H3K27ac.ENCFF384ZZM.chr22.bam.RPM.quantile	H3K27ac.ENCFF384ZZM.chr22.bam.RPKM	H3K27ac.ENCFF384ZZM.chr22.bam.RPKM.quantile	H3K27ac.RPM	H3K27ac.RPM.quantile	H3K27ac.RPKM	H3K27ac.RPKM.quantile	cellType	class	isPromoterElement	isGenicElement	isIntergenicElement	enhancerSymbol	name	normalized_h3K27ac	normalized_dhs	activity_base
chr22	24999682	25000182	19	43.748460	0.373463	0.373463	87.496920	0.380660	24	61.485332	0.520540	0.520540	122.970664	0.527436	52.616896	0.460270	105.233792	0.468366	10	45.702377	0.646177	0.646177	91.404754	0.654723	45.702377	0.646177	91.404754	0.654723	K562	genic	False	True	False		genic|chr22:24999682-25000182	45.702377	52.616896	49.037916
chr22	24907981	24908481	22	50.656112	0.437031	0.437031	101.312224	0.444828	22	56.361554	0.490105	0.490105	112.723108	0.497751	53.508833	0.470915	107.017666	0.479010	5	22.851188	0.466117	0.466117	45.702377	0.473013	22.851188	0.466117	45.702377	0.473013	K562	genic	False	True	False		genic|chr22:24907981-24908481	22.851188	53.508833	34.967706
chr22	26158040	26158540	110	253.280559	0.847976	0.847976	506.561118	0.854723	68	174.208440	0.787856	0.787856	348.416881	0.797901	213.744500	0.823988	427.488999	0.831484	16	73.123803	0.761769	0.761769	146.247606	0.768666	73.123803	0.761769	146.247606	0.768666	K562	genic	False	True	False		genic|chr22:26158040-26158540	73.123803	213.744500	125.019241
chr22	25279294	25279794	39	89.799471	0.633583	0.633583	179.598942	0.643478	15	38.428332	0.351724	0.351724	76.856665	0.358471	64.113902	0.537031	128.227803	0.546027	2	9.140475	0.258171	0.258171	18.280951	0.259520	9.140475	0.258171	18.280951	0.259520	K562	genic	False	True	False		genic|chr22:25279294-25279794	9.140475	64.113902	24.208088
chr22	25334604	25335564	11	25.328056	0.144978	0.144978	26.383392	0.060870	10	25.618888	0.212744	0.212744	26.686342	0.106147	25.473472	0.170615	26.534867	0.069865	2	9.140475	0.258171	0.258171	9.521329	0.211094	9.140475	0.258171	9.521329	0.211094	K562	promoter	True	False	False	TMEM211	promoter|chr22:25334604-25335564	9.140475	25.473472	15.259084
chr22	25858375	25858875	36	82.891819	0.616192	0.616192	165.783639	0.624588	22	56.361554	0.490105	0.490105	112.723108	0.497751	69.626687	0.568066	139.253374	0.575412	6	27.421426	0.513793	0.513793	54.842852	0.521739	27.421426	0.513793	54.842852	0.521739	K562	intergenic	False	False	True		intergenic|chr22:25858375-25858875	27.421426	69.626687	43.695115
chr22	25884123	25884623	19	43.748460	0.373463	0.373463	87.496920	0.380660	23	58.923443	0.507646	0.507646	117.846886	0.514843	51.335952	0.450675	102.671903	0.459370	1	4.570238	0.155322	0.155322	9.140475	0.156972	4.570238	0.155322	9.140475	0.156972	K562	intergenic	False	False	True		intergenic|chr22:25884123-25884623	4.570238	51.335952	15.317229
chr22	25890634	25891134	16	36.840809	0.297451	0.297451	73.681617	0.304048	19	48.675888	0.433733	0.433733	97.351776	0.442579	42.758348	0.384108	85.516696	0.390405	1	4.570238	0.155322	0.155322	9.140475	0.156972	4.570238	0.155322	9.140475	0.156972	K562	intergenic	False	False	True		intergenic|chr22:25890634-25891134	4.570238	42.758348	13.979121
chr22	25939744	25940244	12	27.630606	0.176162	0.176162	55.261213	0.179910	10	25.618888	0.212744	0.212744	51.237777	0.215142	26.624747	0.185457	53.249495	0.189355	0	0.000000	0.049925	0.049925	0.000000	0.049925	0.000000	0.049925	0.000000	0.049925	K562	intergenic	False	False	True		intergenic|chr22:25939744-25940244	0.000000	26.624747	0.000000
chr22	25941556	25942056	40	92.102021	0.639130	0.639130	184.204043	0.649925	28	71.732887	0.574813	0.574813	143.465774	0.582159	81.917454	0.612894	163.834909	0.623388	5	22.851188	0.466117	0.466117	45.702377	0.473013	22.851188	0.466117	45.702377	0.473013	K562	intergenic	False	False	True		intergenic|chr22:25941556-25942056	22.851188	81.917454	43.265589
chr22	25942630	25943130	18	41.445910	0.350525	0.350525	82.891819	0.357721	13	33.304555	0.299400	0.299400	66.609110	0.304948	37.375232	0.319340	74.750464	0.325337	1	4.570238	0.155322	0.155322	9.140475	0.156972	4.570238	0.155322	9.140475	0.156972	K562	intergenic	False	False	True		intergenic|chr22:25942630-25943130	4.570238	37.375232	13.069571
chr22	25959712	25960212	20	46.051011	0.394303	0.394303	92.102021	0.402399	24	61.485332	0.520540	0.520540	122.970664	0.527436	53.768171	0.472564	107.536343	0.480660	4	18.280951	0.407946	0.407946	36.561902	0.413043	18.280951	0.407946	36.561902	0.413043	K562	intergenic	False	False	True		intergenic|chr22:25959712-25960212	18.280951	53.768171	31.351767
chr22	25960350	25961110	59	135.850482	0.734183	0.734183	178.750634	0.639280	49	125.532553	0.715442	0.715442	165.174411	0.628786	130.691517	0.724738	171.962523	0.633883	11	50.272615	0.671364	0.671364	66.148177	0.580210	50.272615	0.671364	66.148177	0.580210	K562	promoter	True	False	False	GRK3	promoter|chr22:25960350-25961110	50.272615	130.691517	81.056797
chr22	25962910	25963410	27	62.168864	0.522789	0.522789	124.337729	0.530885	34	87.104220	0.631034	0.631034	174.208440	0.641679	74.636542	0.587406	149.273085	0.595802	2	9.140475	0.258171	0.258171	18.280951	0.259520	9.140475	0.258171	18.280951	0.259520	K562	genic	False	True	False		genic|chr22:25962910-25963410	9.140475	74.636542	26.119217
chr22	25998825	25999325	26	59.866314	0.509745	0.509745	119.732628	0.517391	23	58.923443	0.507646	0.507646	117.846886	0.514843	59.394878	0.504948	118.789757	0.513043	0	0.000000	0.049925	0.049925	0.000000	0.049925	0.000000	0.049925	0.000000	0.049925	K562	genic	False	True	False		genic|chr22:25998825-25999325	0.000000	59.394878	0.000000
chr22	25844525	25845025	23	52.958662	0.457271	0.457271	105.917325	0.465067	20	51.237777	0.453223	0.453223	102.475553	0.462369	52.098219	0.455472	104.196439	0.464018	24	109.685705	0.833883	0.833883	219.371410	0.843028	109.685705	0.833883	219.371410	0.843028	K562	promoter	True	False	False	CRYBB2P1	promoter|chr22:25844525-25845025	109.685705	52.098219	75.593848
chr22	26023227	26023727	15	34.538258	0.269865	0.269865	69.076516	0.276762	2	5.123778	0.043778	0.043778	10.247555	0.043928	19.831018	0.109145	39.662036	0.110345	2	9.140475	0.258171	0.258171	18.280951	0.259520	9.140475	0.258171	18.280951	0.259520	K562	genic	False	True	False		genic|chr22:26023227-26023727	9.140475	19.831018	13.463467
chr22	26052629	26053129	11	25.328056	0.144978	0.144978	50.656112	0.147526	3	7.685666	0.063118	0.063118	15.371333	0.063718	16.506861	0.083808	33.013722	0.085007	4	18.280951	0.407946	0.407946	36.561902	0.413043	18.280951	0.407946	36.561902	0.413043	K562	genic	False	True	False		genic|chr22:26052629-26053129	18.280951	16.506861	17.371273
chr22	26059636	26060136	12	27.630606	0.176162	0.176162	55.261213	0.179910	8	20.495111	0.158621	0.158621	40.990221	0.161019	24.062859	0.155622	48.125717	0.159070	0	0.000000	0.049925	0.049925	0.000000	0.049925	0.000000	0.049925	0.000000	0.049925	K562	genic	False	True	False		genic|chr22:26059636-26060136	0.000000	24.062859	0.000000
chr22	26062222	26062722	23	52.958662	0.457271	0.457271	105.917325	0.465067	27	69.170998	0.561769	0.561769	138.341997	0.569415	61.064830	0.516942	122.129661	0.525037	1	4.570238	0.155322	0.155322	9.140475	0.156972	4.570238	0.155322	9.140475	0.156972	K562	genic	False	True	False		genic|chr22:26062222-26062722	4.570238	61.064830	16.705711
chr22	26122034	26122534	44	101.312224	0.660420	0.660420	202.624447	0.670765	24	61.485332	0.520540	0.520540	122.970664	0.527436	81.398778	0.611394	162.797555	0.621589	23	105.115467	0.827736	0.827736	210.230934	0.837181	105.115467	0.827736	210.230934	0.837181	K562	genic	False	True	False		genic|chr22:26122034-26122534	105.115467	81.398778	92.500111
chr22	26124072	26124572	13	29.933157	0.207946	0.207946	59.866314	0.213493	9	23.056999	0.184558	0.184558	46.113999	0.186207	26.495078	0.182459	52.990156	0.186057	5	22.851188	0.466117	0.466117	45.702377	0.473013	22.851188	0.466117	45.702377	0.473013	K562	genic	False	True	False		genic|chr22:26124072-26124572	22.851188	26.495078	24.605772
chr22	26137734	26138360	220	506.561118	0.929685	0.929685	809.203063	0.910945	153	391.968991	0.908396	0.908396	626.148548	0.885457	449.265054	0.919040	717.675806	0.898351	149	680.965417	0.981109	0.981109	1087.804181	0.976312	680.965417	0.981109	1087.804181	0.976312	K562	promoter	True	False	False	MYO18B	promoter|chr22:26137734-26138360	680.965417	449.265054	553.112977
chr22	26143362	26143862	51	117.430077	0.698801	0.698801	234.860155	0.709895	64	163.960885	0.776612	0.776612	327.921770	0.786507	140.695481	0.743628	281.390962	0.754423	7	31.991664	0.554273	0.554273	63.983328	0.561169	31.991664	0.554273	63.983328	0.561169	K562	genic	False	True	False		genic|chr22:26143362-26143862	31.991664	140.695481	67.090108
chr22	26145104	26145604	24	55.261213	0.476462	0.476462	110.522426	0.485157	14	35.866444	0.326387	0.326387	71.732887	0.332084	45.563828	0.407046	91.127656	0.415142	19	86.834516	0.794153	0.794153	173.669033	0.802249	86.834516	0.794153	173.669033	0.802249	K562	genic	False	True	False		genic|chr22:26145104-26145604	86.834516	45.563828	62.900819
chr22	26145729	26146229	67	154.270886	0.757721	0.757721	308.541772	0.770015	64	163.960885	0.776612	0.776612	327.921770	0.786507	159.115885	0.769715	318.231771	0.779910	18	82.264279	0.783658	0.783658	164.528557	0.791604	82.264279	0.783658	164.528557	0.791604	K562	genic	False	True	False		genic|chr22:26145729-26146229	82.264279	159.115885	114.409587
chr22	26146799	26147299	56	128.942830	0.720990	0.720990	257.885660	0.731484	34	87.104220	0.631034	0.631034	174.208440	0.641679	108.023525	0.678861	216.047050	0.689955	11	50.272615	0.671364	0.671364	100.545229	0.680210	50.272615	0.671364	100.545229	0.680210	K562	genic	False	True	False		genic|chr22:26146799-26147299	50.272615	108.023525	73.692775
chr22	26046766	26047266	15	34.538258	0.269865	0.269865	69.076516	0.276762	22	56.361554	0.490105	0.490105	112.723108	0.497751	45.449906	0.406297	90.899812	0.414393	2	9.140475	0.258171	0.258171	18.280951	0.259520	9.140475	0.258171	18.280951	0.259520	K562	genic	False	True	False		genic|chr22:26046766-26047266	9.140475	45.449906	20.382192
chr22	25290397	25290897	13	29.933157	0.207946	0.207946	59.866314	0.213493	11	28.180777	0.242729	0.242729	56.361554	0.245277	29.056967	0.215592	58.113934	0.219190	5	22.851188	0.466117	0.466117	45.702377	0.473013	22.851188	0.466117	45.702377	0.473013	K562	genic	False	True	False		genic|chr22:25290397-25290897	22.851188	29.056967	25.767930
chr22	25843637	25844303	83	191.111694	0.803748	0.803748	286.954496	0.758621	83	212.636773	0.823238	0.823238	319.274434	0.781109	201.874234	0.811994	303.114465	0.769115	31	141.677369	0.868666	0.868666	212.728782	0.839880	141.677369	0.868666	212.728782	0.839880	K562	promoter	True	False	False	CRYBB2P1	promoter|chr22:25843637-25844303	141.677369	201.874234	169.118332
chr22	25817445	25817945	10	23.025505	0.113793	0.113793	46.051011	0.115592	5	12.809444	0.097301	0.097301	25.618888	0.098201	17.917475	0.094453	35.834949	0.095952	0	0.000000	0.049925	0.049925	0.000000	0.049925	0.000000	0.049925	0.000000	0.049925	K562	intergenic	False	False	True		intergenic|chr22:25817445-25817945	0.000000	17.917475	0.000000
chr22	25344278	25344778	11	25.328056	0.144978	0.144978	50.656112	0.147526	1	2.561889	0.027286	0.027286	5.123778	0.027586	13.944972	0.071064	27.889945	0.071964	0	0.000000	0.049925	0.049925	0.000000	0.049925	0.000000	0.049925	0.000000	0.049925	K562	intergenic	False	False	True		intergenic|chr22:25344278-25344778	0.000000	13.944972	0.000000
chr22	25348260	25348760	24	55.261213	0.476462	0.476462	110.522426	0.485157	23	58.923443	0.507646	0.507646	117.846886	0.514843	57.092328	0.491004	114.184656	0.500000	0	0.000000	0.049925	0.049925	0.000000	0.049925	0.000000	0.049925	0.000000	0.049925	K562	intergenic	False	False	True		intergenic|chr22:25348260-25348760	0.000000	57.092328	0.000000
chr22	25423690	25424190	1	2.302551	0.023838	0.023838	4.605101	0.023988	2	5.123778	0.043778	0.043778	10.247555	0.043928	3.713164	0.030435	7.426328	0.030885	0	0.000000	0.049925	0.049925	0.000000	0.049925	0.000000	0.049925	0.000000	0.049925	K562	promoter	True	False	False	KIAA1671	promoter|chr22:25423690-25424190	0.000000	3.713164	0.000000
chr22	25496801	25497301	71	163.481088	0.771964	0.771964	326.962176	0.783958	64	163.960885	0.776612	0.776612	327.921770	0.786507	163.720987	0.776612	327.441973	0.785907	10	45.702377	0.646177	0.646177	91.404754	0.654723	45.702377	0.646177	91.404754	0.654723	K562	genic	False	True	False		genic|chr22:25496801-25497301	45.702377	163.720987	86.501088
chr22	25506903	25507403	14	32.235707	0.238981	0.238981	64.471415	0.245427	8	20.495111	0.158621	0.158621	40.990221	0.161019	26.365409	0.179460	52.730818	0.183058	1	4.570238	0.155322	0.155322	9.140475	0.156972	4.570238	0.155322	9.140475	0.156972	K562	genic	False	True	False		genic|chr22:25506903-25507403	4.570238	26.365409	10.977075
chr22	25508409	25508909	1	2.302551	0.023838	0.023838	4.605101	0.023988	3	7.685666	0.063118	0.063118	15.371333	0.063718	4.994109	0.040780	9.988217	0.040780	3	13.710713	0.340330	0.340330	27.421426	0.343628	13.710713	0.340330	27.421426	0.343628	K562	promoter	True	False	False	LOC100128531	promoter|chr22:25508409-25508909	13.710713	4.994109	8.274829
chr22	25544261	25544761	10	23.025505	0.113793	0.113793	46.051011	0.115592	15	38.428332	0.351724	0.351724	76.856665	0.358471	30.726919	0.234633	61.453838	0.238531	0	0.000000	0.049925	0.049925	0.000000	0.049925	0.000000	0.049925	0.000000	0.049925	K562	genic	False	True	False		genic|chr22:25544261-25544761	0.000000	30.726919	0.000000
chr22	25595566	25596066	0	0.000000	0.008996	0.008996	0.000000	0.008996	1	2.561889	0.027286	0.027286	5.123778	0.027586	1.280944	0.016342	2.561889	0.016342	1	4.570238	0.155322	0.155322	9.140475	0.156972	4.570238	0.155322	9.140475	0.156972	K562	promoter	True	False	False	CRYBB3	promoter|chr22:25595566-25596066	4.570238	1.280944	2.419550
chr22	25615361	25615861	1	2.302551	0.023838	0.023838	4.605101	0.023988	0	0.000000	0.010195	0.010195	0.000000	0.010195	1.151275	0.012144	2.302551	0.012144	0	0.000000	0.049925	0.049925	0.000000	0.049925	0.000000	0.049925	0.000000	0.049925	K562	promoter	True	False	False	CRYBB2	promoter|chr22:25615361-25615861	0.000000	1.151275	0.000000
chr22	25631767	25632267	18	41.445910	0.350525	0.350525	82.891819	0.357721	20	51.237777	0.453223	0.453223	102.475553	0.462369	46.341843	0.413043	92.683686	0.420840	3	13.710713	0.340330	0.340330	27.421426	0.343628	13.710713	0.340330	27.421426	0.343628	K562	intergenic	False	False	True		intergenic|chr22:25631767-25632267	13.710713	46.341843	25.206739
chr22	25842895	25843395	18	41.445910	0.350525	0.350525	82.891819	0.357721	25	64.047221	0.533133	0.533133	128.094441	0.539730	52.746565	0.461769	105.493130	0.469865	11	50.272615	0.671364	0.671364	100.545229	0.680210	50.272615	0.671364	100.545229	0.680210	K562	intergenic	False	False	True		intergenic|chr22:25842895-25843395	50.272615	52.746565	51.494735
chr22	25713973	25714473	0	0.000000	0.008996	0.008996	0.000000	0.008996	0	0.000000	0.010195	0.010195	0.000000	0.010195	0.000000	0.004948	0.000000	0.004948	0	0.000000	0.049925	0.049925	0.000000	0.049925	0.000000	0.049925	0.000000	0.049925	K562	promoter	True	False	False	IGLL3P	promoter|chr22:25713973-25714473	0.000000	0.000000	0.000000
chr22	25729827	25730327	9	20.722955	0.091454	0.091454	41.445910	0.092804	6	15.371333	0.114993	0.114993	30.742666	0.116492	18.047144	0.097151	36.094288	0.098501	1	4.570238	0.155322	0.155322	9.140475	0.156972	4.570238	0.155322	9.140475	0.156972	K562	intergenic	False	False	True		intergenic|chr22:25729827-25730327	4.570238	18.047144	9.081836
chr22	25758163	25758663	13	29.933157	0.207946	0.207946	59.866314	0.213493	13	33.304555	0.299400	0.299400	66.609110	0.304948	31.618856	0.246627	63.237712	0.250525	1	4.570238	0.155322	0.155322	9.140475	0.156972	4.570238	0.155322	9.140475	0.156972	K562	genic	False	True	False		genic|chr22:25758163-25758663	4.570238	31.618856	12.021052
chr22	25766664	25767164	7	16.117854	0.069715	0.069715	32.235707	0.070315	2	5.123778	0.043778	0.043778	10.247555	0.043928	10.620816	0.060120	21.241631	0.060120	2	9.140475	0.258171	0.258171	18.280951	0.259520	9.140475	0.258171	18.280951	0.259520	K562	genic	False	True	False		genic|chr22:25766664-25767164	9.140475	10.620816	9.852883
chr22	25777294	25777794	1	2.302551	0.023838	0.023838	4.605101	0.023988	0	0.000000	0.010195	0.010195	0.000000	0.010195	1.151275	0.012144	2.302551	0.012144	0	0.000000	0.049925	0.049925	0.000000	0.049925	0.000000	0.049925	0.000000	0.049925	K562	promoter	True	False	False	LRP5L	promoter|chr22:25777294-25777794	0.000000	1.151275	0.000000
chr22	25784696	25785196	8	18.420404	0.079010	0.079010	36.840809	0.079910	3	7.685666	0.063118	0.063118	15.371333	0.063718	13.053035	0.067166	26.106071	0.067766	0	0.000000	0.049925	0.049925	0.000000	0.049925	0.000000	0.049925	0.000000	0.049925	K562	intergenic	False	False	True		intergenic|chr22:25784696-25785196	0.000000	13.053035	0.000000
chr22	25794504	25795004	30	69.076516	0.557571	0.557571	138.153032	0.566717	26	66.609110	0.547526	0.547526	133.218219	0.554573	67.842813	0.558621	135.685626	0.565517	2	9.140475	0.258171	0.258171	18.280951	0.259520	9.140475	0.258171	18.280951	0.259520	K562	intergenic	False	False	True		intergenic|chr22:25794504-25795004	9.140475	67.842813	24.902120
chr22	25796841	25797341	12	27.630606	0.176162	0.176162	55.261213	0.179910	18	46.113999	0.414393	0.414393	92.227998	0.422489	36.872303	0.313193	73.744605	0.318891	1	4.570238	0.155322	0.155322	9.140475	0.156972	4.570238	0.155322	9.140475	0.156972	K562	intergenic	False	False	True		intergenic|chr22:25796841-25797341	4.570238	36.872303	12.981340
chr22	25799679	25800179	38	87.496920	0.626087	0.626087	174.993841	0.635232	28	71.732887	0.574813	0.574813	143.465774	0.582159	79.614904	0.605697	159.229808	0.614993	30	137.107131	0.864768	0.864768	274.214262	0.873763	137.107131	0.864768	274.214262	0.873763	K562	intergenic	False	False	True		intergenic|chr22:25799679-25800179	137.107131	79.614904	104.478567
chr22	25802447	25802947	14	32.235707	0.238981	0.238981	64.471415	0.245427	15	38.428332	0.351724	0.351724	76.856665	0.358471	35.332020	0.295202	70.664040	0.301499	5	22.851188	0.466117	0.466117	45.702377	0.473013	22.851188	0.466117	45.702377	0.473013	K562	intergenic	False	False	True		intergenic|chr22:25802447-25802947	22.851188	35.332020	28.414409
chr22	25815270	25815770	29	66.773966	0.546177	0.546177	133.547931	0.555172	32	81.980443	0.614243	0.614243	163.960885	0.623238	74.377204	0.586507	148.754408	0.594603	4	18.280951	0.407946	0.407946	36.561902	0.413043	18.280951	0.407946	36.561902	0.413043	K562	intergenic	False	False	True		intergenic|chr22:25815270-25815770	18.280951	74.377204	36.873920
chr22	25720209	25720709	11	25.328056	0.144978	0.144978	50.656112	0.147526	6	15.371333	0.114993	0.114993	30.742666	0.116492	20.349694	0.114993	40.699389	0.116492	1	4.570238	0.155322	0.155322	9.140475	0.156972	4.570238	0.155322	9.140475	0.156972	K562	intergenic	False	False	True		intergenic|chr22:25720209-25720709	4.570238	20.349694	9.643803
chr22	28371465	28371965	11	25.328056	0.144978	0.144978	50.656112	0.147526	7	17.933222	0.135982	0.135982	35.866444	0.138081	21.630639	0.128786	43.261278	0.131184	1	4.570238	0.155322	0.155322	9.140475	0.156972	4.570238	0.155322	9.140475	0.156972	K562	intergenic	False	False	True		intergenic|chr22:28371465-28371965	4.570238	21.630639	9.942694
chr22	28386843	28387343	27	62.168864	0.522789	0.522789	124.337729	0.530885	36	92.227998	0.642579	0.642579	184.455996	0.654123	77.198431	0.594903	154.396862	0.604198	9	41.132139	0.617691	0.617691	82.264279	0.625787	41.132139	0.617691	82.264279	0.625787	K562	genic	False	True	False		genic|chr22:28386843-28387343	41.132139	77.198431	56.350125
chr22	28405181	28405681	26	59.866314	0.509745	0.509745	119.732628	0.517391	24	61.485332	0.520540	0.520540	122.970664	0.527436	60.675823	0.514993	121.351646	0.523088	2	9.140475	0.258171	0.258171	18.280951	0.259520	9.140475	0.258171	18.280951	0.259520	K562	genic	False	True	False		genic|chr22:28405181-28405681	9.140475	60.675823	23.550071
chr22	29827848	29828348	24	55.261213	0.476462	0.476462	110.522426	0.485157	25	64.047221	0.533133	0.533133	128.094441	0.539730	59.654217	0.507796	119.308434	0.515742	0	0.000000	0.049925	0.049925	0.000000	0.049925	0.000000	0.049925	0.000000	0.049925	K562	intergenic	False	False	True		intergenic|chr22:29827848-29828348	0.000000	59.654217	0.000000
