chr	start	end	H3K27ac.ENCFF384ZZM.chr22.bam.readCount	H3K27ac.ENCFF384ZZM.chr22.bam.RPM	H3K27ac.ENCFF384ZZM.chr22.bam.readCount.quantile	H3K27ac.ENCFF384ZZM.chr22.bam.RPM.quantile	H3K27ac.ENCFF384ZZM.chr22.bam.RPKM	H3K27ac.ENCFF384ZZM.chr22.bam.RPKM.quantile	H3K27ac.RPM	H3K27ac.RPM.quantile	H3K27ac.RPKM	H3K27ac.RPKM.quantile	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.readCount	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.RPM	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.readCount.quantile	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.RPM.quantile	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.RPKM	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.RPKM.quantile	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.readCount	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.RPM	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.readCount.quantile	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.RPM.quantile	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.RPKM	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.RPKM.quantile	DHS.RPM	DHS.RPM.quantile	DHS.RPKM	DHS.RPKM.quantile	cellType	class	isPromoterElement	isGenicElement	isIntergenicElement	promoterSymbol	genicSymbol	name	normalized_h3K27ac	normalized_dhs	activity_base	activity_base_no_qnorm
chr22	46730299	46730799	7	31.991664	0.553303	0.553303	63.983328	0.560511	31.991664	0.553303	63.983328	0.560511	21	48.353561	0.414414	0.414414	96.707122	0.422523	18	46.113999	0.413514	0.413514	92.227998	0.421622	47.233780	0.419670	94.467560	0.427177	K562	promoter	True	False	False	TRMU		promoter|chr22:46730299-46730799	31.991664	47.233780	38.872705	38.872705
chr22	46731047	46731877	45	205.660696	0.909009	0.909009	247.783972	0.861261	205.660696	0.909009	247.783972	0.861261	75	172.691290	0.783784	0.783784	208.061795	0.680480	61	156.275219	0.766967	0.766967	188.283396	0.656456	164.483254	0.777778	198.172596	0.668468	K562	promoter	True	False	False	TRMU	TRMU	promoter|chr22:46731047-46731877	205.660696	164.483254	183.923192	183.923192
chr22	46751204	46751704	2	9.140475	0.255556	0.255556	18.280951	0.257357	9.140475	0.255556	18.280951	0.257357	13	29.933157	0.206306	0.206306	59.866314	0.212162	5	12.809444	0.095946	0.095946	25.618888	0.097147	21.371301	0.121772	42.742601	0.123874	K562	genic	False	True	False		TRMU	genic|chr22:46751204-46751704	9.140475	21.371301	13.976546	13.976546
chr22	46763417	46763917	1	4.570238	0.152853	0.152853	9.140475	0.154655	4.570238	0.152853	9.140475	0.154655	10	23.025505	0.112162	0.112162	46.051011	0.114264	11	28.180777	0.241441	0.241441	56.361554	0.244294	25.603141	0.172222	51.206282	0.176126	K562	genic	False	True	False		CELSR1	genic|chr22:46763417-46763917	4.570238	25.603141	10.817229	10.817229
chr22	46786357	46786857	3	13.710713	0.338438	0.338438	27.421426	0.342042	13.710713	0.338438	27.421426	0.342042	32	73.681617	0.577477	0.577477	147.363234	0.587237	22	56.361554	0.489339	0.489339	112.723108	0.497297	65.021586	0.542042	130.043171	0.551051	K562	genic	False	True	False		CELSR1	genic|chr22:46786357-46786857	13.710713	65.021586	29.857868	29.857868
chr22	46851952	46852452	5	22.851188	0.465015	0.465015	45.702377	0.471922	22.851188	0.465015	45.702377	0.471922	129	297.029019	0.869970	0.869970	594.058038	0.874474	118	302.302882	0.874775	0.874775	604.605764	0.880180	299.665950	0.872072	599.331901	0.876577	K562	genic	False	True	False		CELSR1	genic|chr22:46851952-46852452	22.851188	299.665950	82.750970	82.750970
chr22	46858497	46858997	1	4.570238	0.152853	0.152853	9.140475	0.154655	4.570238	0.152853	9.140475	0.154655	18	41.445910	0.349399	0.349399	82.891819	0.356607	25	64.047221	0.532432	0.532432	128.094441	0.539339	52.746565	0.460961	105.493130	0.469069	K562	genic	False	True	False		CELSR1	genic|chr22:46858497-46858997	4.570238	52.746565	15.526247	15.526247
chr22	46872299	46872799	3	13.710713	0.338438	0.338438	27.421426	0.342042	13.710713	0.338438	27.421426	0.342042	11	25.328056	0.143393	0.143393	50.656112	0.146847	3	7.685666	0.061562	0.061562	15.371333	0.062312	16.506861	0.082132	33.013722	0.083934	K562	genic	False	True	False		CELSR1	genic|chr22:46872299-46872799	13.710713	16.506861	15.043964	15.043964
chr22	46891218	46891718	3	13.710713	0.338438	0.338438	27.421426	0.342042	13.710713	0.338438	27.421426	0.342042	27	62.168864	0.522072	0.522072	124.337729	0.530180	23	58.923443	0.506907	0.506907	117.846886	0.514264	60.546154	0.513213	121.092308	0.521622	K562	genic	False	True	False		CELSR1	genic|chr22:46891218-46891718	13.710713	60.546154	28.811993	28.811993
chr22	46924039	46924539	4	18.280951	0.406607	0.406607	36.561902	0.411712	18.280951	0.406607	36.561902	0.411712	38	87.496920	0.625526	0.625526	174.993841	0.634685	26	66.609110	0.546997	0.546997	133.218219	0.554204	77.053015	0.593544	154.106030	0.602853	K562	genic	False	True	False		CELSR1	genic|chr22:46924039-46924539	18.280951	77.053015	37.531352	37.531352
chr22	46932817	46933317	0	0.000000	0.048949	0.048949	0.000000	0.048949	0.000000	0.048949	0.000000	0.048949	1	2.302551	0.022973	0.022973	4.605101	0.023123	0	0.000000	0.009760	0.009760	0.000000	0.009760	1.151275	0.011261	2.302551	0.011261	K562	promoter	True	False	False	CELSR1	CELSR1	promoter|chr22:46932817-46933317	0.000000	1.151275	0.000000	0.000000
chr22	46938114	46938614	2	9.140475	0.255556	0.255556	18.280951	0.257357	9.140475	0.255556	18.280951	0.257357	13	29.933157	0.206306	0.206306	59.866314	0.212162	4	10.247555	0.080030	0.080030	20.495111	0.080931	20.090356	0.109309	40.180712	0.111111	K562	intergenic	False	False	True			intergenic|chr22:46938114-46938614	9.140475	20.090356	13.551214	13.551214
chr22	46957396	46957896	7	31.991664	0.553303	0.553303	63.983328	0.560511	31.991664	0.553303	63.983328	0.560511	16	36.840809	0.296096	0.296096	73.681617	0.302402	13	33.304555	0.298198	0.298198	66.609110	0.303303	35.072682	0.289790	70.145363	0.296396	K562	intergenic	False	False	True			intergenic|chr22:46957396-46957896	31.991664	35.072682	33.496768	33.496768
chr22	46959166	46959991	13	59.413090	0.712763	0.712763	72.015867	0.581381	59.413090	0.712763	72.015867	0.581381	65	149.665785	0.754805	0.754805	181.413072	0.647147	47	120.408775	0.705556	0.705556	145.950030	0.587387	135.037280	0.733634	163.681551	0.622222	K562	intergenic	False	False	True			intergenic|chr22:46959166-46959991	59.413090	135.037280	89.571101	89.571101
chr22	46971157	46971657	6	27.421426	0.512763	0.512763	54.842852	0.520721	27.421426	0.512763	54.842852	0.520721	22	50.656112	0.436186	0.436186	101.312224	0.443844	15	38.428332	0.351351	0.351351	76.856665	0.357357	44.542222	0.395345	89.084444	0.402853	K562	intergenic	False	False	True			intergenic|chr22:46971157-46971657	27.421426	44.542222	34.948695	34.948695
chr22	46971858	46972358	2	9.140475	0.255556	0.255556	18.280951	0.257357	9.140475	0.255556	18.280951	0.257357	13	29.933157	0.206306	0.206306	59.866314	0.212162	9	23.056999	0.182883	0.182883	46.113999	0.185285	26.495078	0.180931	52.990156	0.184535	K562	intergenic	False	False	True			intergenic|chr22:46971858-46972358	9.140475	26.495078	15.562057	15.562057
chr22	46974809	46975309	19	86.834516	0.793093	0.793093	173.669033	0.801051	86.834516	0.793093	173.669033	0.801051	14	32.235707	0.237237	0.237237	64.471415	0.243994	25	64.047221	0.532432	0.532432	128.094441	0.539339	48.141464	0.426727	96.282928	0.433934	K562	intergenic	False	False	True			intergenic|chr22:46974809-46975309	86.834516	48.141464	64.655555	64.655555
chr22	46988162	46988662	12	54.842852	0.692042	0.692042	109.685705	0.700751	54.842852	0.692042	109.685705	0.700751	32	73.681617	0.577477	0.577477	147.363234	0.587237	28	71.732887	0.574474	0.574474	143.465774	0.581532	72.707252	0.579880	145.414504	0.587988	K562	intergenic	False	False	True			intergenic|chr22:46988162-46988662	54.842852	72.707252	63.146442	63.146442
chr22	46994832	46995332	7	31.991664	0.553303	0.553303	63.983328	0.560511	31.991664	0.553303	63.983328	0.560511	29	66.773966	0.545495	0.545495	133.547931	0.554805	18	46.113999	0.413514	0.413514	92.227998	0.421622	56.443982	0.484685	112.887964	0.494294	K562	intergenic	False	False	True			intergenic|chr22:46994832-46995332	31.991664	56.443982	42.493963	42.493963
chr22	46999656	47000156	164	749.518982	0.983934	0.983934	1499.037965	0.987988	749.518982	0.983934	1499.037965	0.987988	109	250.978008	0.845646	0.845646	501.956017	0.851802	111	284.369660	0.866216	0.866216	568.739320	0.872222	267.673834	0.856456	535.347668	0.862162	K562	intergenic	False	False	True			intergenic|chr22:46999656-47000156	749.518982	267.673834	447.913630	447.913630
chr22	47000203	47000703	121	552.998761	0.973574	0.973574	1105.997523	0.977177	552.998761	0.973574	1105.997523	0.977177	279	642.411599	0.949099	0.949099	1284.823199	0.953303	229	586.672542	0.943243	0.943243	1173.345084	0.950150	614.542071	0.945646	1229.084141	0.951652	K562	intergenic	False	False	True			intergenic|chr22:47000203-47000703	552.998761	614.542071	582.958836	582.958836
chr22	47015539	47016039	2	9.140475	0.255556	0.255556	18.280951	0.257357	9.140475	0.255556	18.280951	0.257357	13	29.933157	0.206306	0.206306	59.866314	0.212162	13	33.304555	0.298198	0.298198	66.609110	0.303303	31.618856	0.245195	63.237712	0.249249	K562	promoter	True	False	False	GRAMD4		promoter|chr22:47015539-47016039	9.140475	31.618856	17.000335	17.000335
chr22	47016048	47016548	4	18.280951	0.406607	0.406607	36.561902	0.411712	18.280951	0.406607	36.561902	0.411712	2	4.605101	0.035285	0.035285	9.210202	0.035736	1	2.561889	0.026426	0.026426	5.123778	0.026727	3.583495	0.027027	7.166990	0.027778	K562	promoter	True	False	False	GRAMD4	GRAMD4	promoter|chr22:47016048-47016548	18.280951	3.583495	8.093806	8.093806
chr22	47029998	47030498	14	63.983328	0.732132	0.732132	127.966656	0.740090	63.983328	0.732132	127.966656	0.740090	28	64.471415	0.534384	0.534384	128.942830	0.542342	15	38.428332	0.351351	0.351351	76.856665	0.357357	51.449874	0.450601	102.899747	0.459309	K562	genic	False	True	False		GRAMD4	genic|chr22:47029998-47030498	63.983328	51.449874	57.375379	57.375379
chr22	47031002	47031502	2	9.140475	0.255556	0.255556	18.280951	0.257357	9.140475	0.255556	18.280951	0.257357	62	142.758133	0.746096	0.746096	285.516266	0.756757	41	105.037442	0.672673	0.672673	210.074884	0.682883	123.897788	0.712613	247.795575	0.723423	K562	genic	False	True	False		GRAMD4	genic|chr22:47031002-47031502	9.140475	123.897788	33.652410	33.652410
chr22	47042643	47043143	1	4.570238	0.152853	0.152853	9.140475	0.154655	4.570238	0.152853	9.140475	0.154655	16	36.840809	0.296096	0.296096	73.681617	0.302402	17	43.552110	0.392643	0.392643	87.104220	0.399850	40.196459	0.354655	80.392919	0.361111	K562	genic	False	True	False		GRAMD4	genic|chr22:47042643-47043143	4.570238	40.196459	13.553869	13.553869
chr22	47045255	47045755	39	178.239270	0.895796	0.895796	356.478540	0.900000	178.239270	0.895796	356.478540	0.900000	133	306.239221	0.873874	0.873874	612.478442	0.878228	96	245.941328	0.847447	0.847447	491.882655	0.854505	276.090274	0.862763	552.180549	0.868168	K562	genic	False	True	False		GRAMD4	genic|chr22:47045255-47045755	178.239270	276.090274	221.833562	221.833562
chr22	47047996	47048496	27	123.396418	0.849850	0.849850	246.792836	0.858408	123.396418	0.849850	246.792836	0.858408	63	145.060684	0.748949	0.748949	290.121367	0.759760	43	110.161220	0.683934	0.683934	220.322439	0.694595	127.610952	0.719820	255.221903	0.730330	K562	genic	False	True	False		GRAMD4	genic|chr22:47047996-47048496	123.396418	127.610952	125.485993	125.485993
chr22	47106655	47107155	5	22.851188	0.465015	0.465015	45.702377	0.471922	22.851188	0.465015	45.702377	0.471922	30	69.076516	0.556907	0.556907	138.153032	0.566366	25	64.047221	0.532432	0.532432	128.094441	0.539339	66.561868	0.551051	133.123737	0.559159	K562	genic	False	True	False		CERK	genic|chr22:47106655-47107155	22.851188	66.561868	39.000228	39.000228
chr22	47130850	47131350	6	27.421426	0.512763	0.512763	54.842852	0.520721	27.421426	0.512763	54.842852	0.520721	19	43.748460	0.372523	0.372523	87.496920	0.380330	11	28.180777	0.241441	0.241441	56.361554	0.244294	35.964619	0.299850	71.929237	0.306156	K562	genic	False	True	False		CERK	genic|chr22:47130850-47131350	27.421426	35.964619	31.403840	31.403840
chr22	47133902	47134570	1	4.570238	0.152853	0.152853	6.841673	0.098799	4.570238	0.152853	6.841673	0.098799	22	50.656112	0.436186	0.436186	75.832503	0.313814	10	25.618888	0.211261	0.211261	38.351629	0.148048	38.137500	0.327928	57.092066	0.209009	K562	promoter	True	False	False	CERK	CERK	promoter|chr22:47133902-47134570	4.570238	38.137500	13.202176	13.202176
chr22	47149942	47150442	165	754.089220	0.984835	0.984835	1508.178440	0.988739	754.089220	0.984835	1508.178440	0.988739	137	315.449423	0.878078	0.878078	630.898847	0.882282	97	248.503216	0.849550	0.849550	497.006433	0.856156	281.976320	0.865165	563.952640	0.870270	K562	intergenic	False	False	True			intergenic|chr22:47149942-47150442	754.089220	281.976320	461.123956	461.123956
chr22	47158255	47158763	69	315.346401	0.942943	0.942943	620.760632	0.948048	315.346401	0.942943	620.760632	0.948048	105	241.767806	0.839640	0.839640	475.920878	0.845045	130	333.045548	0.886787	0.886787	655.601472	0.889489	287.406677	0.868468	565.761175	0.871171	K562	promoter	True	False	False	TBC1D22A	TBC1D22A	promoter|chr22:47158255-47158763	315.346401	287.406677	301.052589	301.052589
chr22	47158767	47159267	45	205.660696	0.909009	0.909009	411.321393	0.913964	205.660696	0.909009	411.321393	0.913964	33	75.984168	0.587688	0.587688	151.968335	0.597447	22	56.361554	0.489339	0.489339	112.723108	0.497297	66.172861	0.548198	132.345722	0.556907	K562	promoter	True	False	False	TBC1D22A	TBC1D22A	promoter|chr22:47158767-47159267	205.660696	66.172861	116.658290	116.658290
chr22	47169682	47170182	11	50.272615	0.670721	0.670721	100.545229	0.679429	50.272615	0.670721	100.545229	0.679429	97	223.347402	0.825976	0.825976	446.694804	0.833784	73	187.017885	0.800601	0.800601	374.035769	0.809009	205.182643	0.815616	410.365286	0.824625	K562	genic	False	True	False		TBC1D22A	genic|chr22:47169682-47170182	50.272615	205.182643	101.563123	101.563123
chr22	47194519	47195019	9	41.132139	0.616517	0.616517	82.264279	0.624925	41.132139	0.616517	82.264279	0.624925	27	62.168864	0.522072	0.522072	124.337729	0.530180	32	81.980443	0.613964	0.613964	163.960885	0.622973	72.074653	0.578378	144.149307	0.585586	K562	genic	False	True	False		TBC1D22A	genic|chr22:47194519-47195019	41.132139	72.074653	54.448000	54.448000
chr22	47198972	47199472	2	9.140475	0.255556	0.255556	18.280951	0.257357	9.140475	0.255556	18.280951	0.257357	34	78.286718	0.598498	0.598498	156.573436	0.607808	27	69.170998	0.561411	0.561411	138.341997	0.569069	73.728858	0.583483	147.457717	0.591592	K562	genic	False	True	False		TBC1D22A	genic|chr22:47198972-47199472	9.140475	73.728858	25.959908	25.959908
chr22	47212193	47212693	13	59.413090	0.712763	0.712763	118.826180	0.720871	59.413090	0.712763	118.826180	0.720871	73	168.086189	0.778679	0.778679	336.172378	0.788889	71	181.894107	0.796246	0.796246	363.788214	0.805405	174.990148	0.788138	349.980296	0.798348	K562	genic	False	True	False		TBC1D22A	genic|chr22:47212193-47212693	59.413090	174.990148	101.964236	101.964236
chr22	47250084	47250584	11	50.272615	0.670721	0.670721	100.545229	0.679429	50.272615	0.670721	100.545229	0.679429	22	50.656112	0.436186	0.436186	101.312224	0.443844	8	20.495111	0.157057	0.157057	40.990221	0.159760	35.575611	0.295796	71.151222	0.302402	K562	genic	False	True	False		TBC1D22A	genic|chr22:47250084-47250584	50.272615	35.575611	42.290413	42.290413
chr22	47261474	47261974	0	0.000000	0.048949	0.048949	0.000000	0.048949	0.000000	0.048949	0.000000	0.048949	19	43.748460	0.372523	0.372523	87.496920	0.380330	19	48.675888	0.432883	0.432883	97.351776	0.441742	46.212174	0.411862	92.424348	0.419520	K562	genic	False	True	False		TBC1D22A	genic|chr22:47261474-47261974	0.000000	46.212174	0.000000	0.000000
chr22	47274423	47274923	0	0.000000	0.048949	0.048949	0.000000	0.048949	0.000000	0.048949	0.000000	0.048949	21	48.353561	0.414414	0.414414	96.707122	0.422523	15	38.428332	0.351351	0.351351	76.856665	0.357357	43.390947	0.386637	86.781894	0.392943	K562	genic	False	True	False		TBC1D22A	genic|chr22:47274423-47274923	0.000000	43.390947	0.000000	0.000000
chr22	47291588	47292088	21	95.974992	0.813363	0.813363	191.949983	0.821021	95.974992	0.813363	191.949983	0.821021	139	320.054524	0.879279	0.879279	640.109049	0.883784	130	333.045548	0.886787	0.886787	666.091096	0.892342	326.550036	0.882883	653.100072	0.887087	K562	genic	False	True	False		TBC1D22A	genic|chr22:47291588-47292088	95.974992	326.550036	177.032870	177.032870
chr22	47293142	47293642	2	9.140475	0.255556	0.255556	18.280951	0.257357	9.140475	0.255556	18.280951	0.257357	16	36.840809	0.296096	0.296096	73.681617	0.302402	7	17.933222	0.134685	0.134685	35.866444	0.137087	27.387015	0.190390	54.774030	0.194294	K562	genic	False	True	False		TBC1D22A	genic|chr22:47293142-47293642	9.140475	27.387015	15.821831	15.821831
chr22	47311688	47312188	1	4.570238	0.152853	0.152853	9.140475	0.154655	4.570238	0.152853	9.140475	0.154655	2	4.605101	0.035285	0.035285	9.210202	0.035736	3	7.685666	0.061562	0.061562	15.371333	0.062312	6.145384	0.045045	12.290768	0.045495	K562	promoter	True	False	False	TBC1D22A-AS1	TBC1D22A,TBC1D22A-AS1	promoter|chr22:47311688-47312188	4.570238	6.145384	5.299610	5.299610
chr22	47330739	47331239	104	475.304721	0.967718	0.967718	950.609441	0.971622	475.304721	0.967718	950.609441	0.971622	220	506.561118	0.929279	0.929279	1013.122236	0.937538	156	399.654657	0.910210	0.910210	799.309315	0.915916	453.107888	0.919820	906.215775	0.927327	K562	genic	False	True	False		TBC1D22A	genic|chr22:47330739-47331239	475.304721	453.107888	464.073613	464.073613
chr22	47331532	47332032	80	365.619016	0.952853	0.952853	731.238032	0.958709	365.619016	0.952853	731.238032	0.958709	68	156.573436	0.760511	0.760511	313.146873	0.771471	63	161.398996	0.772523	0.772523	322.797993	0.782282	158.986216	0.769369	317.972433	0.778979	K562	genic	False	True	False		TBC1D22A	genic|chr22:47331532-47332032	365.619016	158.986216	241.098287	241.098287
chr22	47486832	47487332	16	73.123803	0.760961	0.760961	146.247606	0.768168	73.123803	0.760961	146.247606	0.768168	196	451.299905	0.916667	0.916667	902.599810	0.924775	164	420.149768	0.915766	0.915766	840.299536	0.921171	435.724836	0.915916	871.449673	0.922523	K562	genic	False	True	False		TBC1D22A	genic|chr22:47486832-47487332	73.123803	435.724836	178.498900	178.498900
chr22	47503298	47503798	6	27.421426	0.512763	0.512763	54.842852	0.520721	27.421426	0.512763	54.842852	0.520721	11	25.328056	0.143393	0.143393	50.656112	0.146847	15	38.428332	0.351351	0.351351	76.856665	0.357357	31.878194	0.250000	63.756388	0.253904	K562	genic	False	True	False		TBC1D22A	genic|chr22:47503298-47503798	27.421426	31.878194	29.565953	29.565953
chr22	47525453	47525953	14	63.983328	0.732132	0.732132	127.966656	0.740090	63.983328	0.732132	127.966656	0.740090	45	103.614774	0.666366	0.666366	207.229548	0.677628	34	87.104220	0.630631	0.630631	174.208440	0.641441	95.359497	0.649249	190.718994	0.659159	K562	genic	False	True	False		TBC1D22A	genic|chr22:47525453-47525953	63.983328	95.359497	78.111574	78.111574
chr22	47551538	47552038	0	0.000000	0.048949	0.048949	0.000000	0.048949	0.000000	0.048949	0.000000	0.048949	12	27.630606	0.174625	0.174625	55.261213	0.178679	10	25.618888	0.211261	0.211261	51.237777	0.214114	26.624747	0.183934	53.249495	0.187838	K562	genic	False	True	False		TBC1D22A	genic|chr22:47551538-47552038	0.000000	26.624747	0.000000	0.000000
chr22	47702945	47703445	5	22.851188	0.465015	0.465015	45.702377	0.471922	22.851188	0.465015	45.702377	0.471922	17	39.143359	0.322072	0.322072	78.286718	0.328378	22	56.361554	0.489339	0.489339	112.723108	0.497297	47.752457	0.423423	95.504913	0.430631	K562	intergenic	False	False	True			intergenic|chr22:47702945-47703445	22.851188	47.752457	33.033322	33.033322
chr22	47724508	47725008	1	4.570238	0.152853	0.152853	9.140475	0.154655	4.570238	0.152853	9.140475	0.154655	25	57.563763	0.494444	0.494444	115.127527	0.502102	21	53.799665	0.471171	0.471171	107.599331	0.479880	55.681714	0.480480	111.363429	0.490090	K562	intergenic	False	False	True			intergenic|chr22:47724508-47725008	4.570238	55.681714	15.952388	15.952388
chr22	47732990	47733490	5	22.851188	0.465015	0.465015	45.702377	0.471922	22.851188	0.465015	45.702377	0.471922	12	27.630606	0.174625	0.174625	55.261213	0.178679	17	43.552110	0.392643	0.392643	87.104220	0.399850	35.591358	0.296246	71.182717	0.302853	K562	intergenic	False	False	True			intergenic|chr22:47732990-47733490	22.851188	35.591358	28.518500	28.518500
chr22	47741070	47741570	3	13.710713	0.338438	0.338438	27.421426	0.342042	13.710713	0.338438	27.421426	0.342042	1	2.302551	0.022973	0.022973	4.605101	0.023123	0	0.000000	0.009760	0.009760	0.000000	0.009760	1.151275	0.011261	2.302551	0.011261	K562	promoter	True	False	False	LOC339685	LOC339685	promoter|chr22:47741070-47741570	13.710713	1.151275	3.973010	3.973010
chr22	47847949	47848449	2	9.140475	0.255556	0.255556	18.280951	0.257357	9.140475	0.255556	18.280951	0.257357	14	32.235707	0.237237	0.237237	64.471415	0.243994	15	38.428332	0.351351	0.351351	76.856665	0.357357	35.332020	0.294444	70.664040	0.300450	K562	intergenic	False	False	True			intergenic|chr22:47847949-47848449	9.140475	35.332020	17.970850	17.970850
