chr	start	end	name	score	strand	symbol	tss	K562.ENCFF934YBO.TPM.txt.Expression	Expression	Expression.quantile	is_ue	cellType	H3K27ac.ENCFF384ZZM.chr22.bam.readCount	H3K27ac.ENCFF384ZZM.chr22.bam.RPM	H3K27ac.ENCFF384ZZM.chr22.bam.readCount.quantile	H3K27ac.ENCFF384ZZM.chr22.bam.RPM.quantile	H3K27ac.ENCFF384ZZM.chr22.bam.RPKM	H3K27ac.ENCFF384ZZM.chr22.bam.RPKM.quantile	H3K27ac.RPM	H3K27ac.RPM.quantile	H3K27ac.RPKM	H3K27ac.RPKM.quantile	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.readCount	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.RPM	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.readCount.quantile	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.RPM.quantile	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.RPKM	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.RPKM.quantile	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.readCount	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.RPM	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.readCount.quantile	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.RPM.quantile	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.RPKM	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.RPKM.quantile	DHS.RPM	DHS.RPM.quantile	DHS.RPKM	DHS.RPKM.quantile	H3K27ac.ENCFF384ZZM.chr22.bam.readCount.TSS1Kb	H3K27ac.ENCFF384ZZM.chr22.bam.RPM.TSS1Kb	H3K27ac.ENCFF384ZZM.chr22.bam.readCount.quantile.TSS1Kb	H3K27ac.ENCFF384ZZM.chr22.bam.RPM.quantile.TSS1Kb	H3K27ac.ENCFF384ZZM.chr22.bam.RPKM.TSS1Kb	H3K27ac.ENCFF384ZZM.chr22.bam.RPKM.quantile.TSS1Kb	H3K27ac.RPM.TSS1Kb	H3K27ac.RPM.quantile.TSS1Kb	H3K27ac.RPKM.TSS1Kb	H3K27ac.RPKM.quantile.TSS1Kb	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.readCount.TSS1Kb	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.RPM.TSS1Kb	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.readCount.quantile.TSS1Kb	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.RPM.quantile.TSS1Kb	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.RPKM.TSS1Kb	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.RPKM.quantile.TSS1Kb	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.readCount.TSS1Kb	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.RPM.TSS1Kb	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.readCount.quantile.TSS1Kb	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.RPM.quantile.TSS1Kb	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.RPKM.TSS1Kb	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.RPKM.quantile.TSS1Kb	DHS.RPM.TSS1Kb	DHS.RPM.quantile.TSS1Kb	DHS.RPKM.TSS1Kb	DHS.RPKM.quantile.TSS1Kb	PromoterActivityQuantile
chr22	44220386	44258378	SULT4A1	0	-	SULT4A1	44258378	0.050000	0.050000	0.388689	False	K562	53	242.222598	0.362657	0.362657	6.375621	0.118492	242.222598	0.362657	6.375621	0.118492	82	188.809144	0.336625	0.336625	4.969708	0.078995	69	176.770329	0.317774	0.317774	4.652830	0.084381	182.789737	0.323160	4.811269	0.086176	0	0.000000	0.065530	0.065530	0.000000	0.065530	0.000000	0.065530	0.000000	0.065530	6	13.815303	0.290844	0.290844	13.815303	0.290844	4	10.247555	0.231598	0.231598	10.247555	0.231598	12.031429	0.265709	12.031429	0.265709	0.133752
chr22	44275557	44287893	PNPLA5	0	-	PNPLA5	44287893	0.000000	0.000000	0.268402	False	K562	23	105.115467	0.226212	0.226212	8.521033	0.188510	105.115467	0.226212	8.521033	0.188510	83	191.111694	0.340215	0.340215	15.492193	0.423698	84	215.198662	0.355476	0.355476	17.444768	0.482944	203.155178	0.342908	16.468481	0.445242	0	0.000000	0.065530	0.065530	0.000000	0.065530	0.000000	0.065530	0.000000	0.065530	2	4.605101	0.122980	0.122980	4.605101	0.122980	2	5.123778	0.131957	0.131957	5.123778	0.131957	4.864439	0.117594	4.864439	0.117594	0.060144
chr22	44319618	44343448	PNPLA3	0	+	PNPLA3	44319618	0.000000	0.000000	0.268402	False	K562	63	287.924975	0.376122	0.376122	12.082458	0.308797	287.924975	0.376122	12.082458	0.308797	137	315.449423	0.441652	0.441652	13.237492	0.359066	120	307.426660	0.445242	0.445242	12.900825	0.346499	311.438041	0.443447	13.069158	0.351885	9	41.132139	0.468582	0.468582	41.132139	0.468582	41.132139	0.468582	41.132139	0.468582	55	126.640279	0.563734	0.563734	126.640279	0.563734	63	161.398996	0.594255	0.594255	161.398996	0.594255	144.019638	0.569120	144.019638	0.569120	0.511670
chr22	44351260	44392412	SAMM50	0	+	SAMM50	44351260	31.920000	31.920000	0.816876	False	K562	578	2641.597389	0.874327	0.874327	64.191227	0.777379	2641.597389	0.874327	64.191227	0.777379	592	1363.109917	0.806104	0.806104	33.123783	0.698384	517	1324.496525	0.804309	0.804309	32.185472	0.682226	1343.803221	0.802513	32.654627	0.694794	95	434.172581	0.800718	0.800718	434.172581	0.800718	434.172581	0.800718	434.172581	0.800718	89	204.926998	0.628366	0.628366	204.926998	0.628366	88	225.446217	0.637343	0.637343	225.446217	0.637343	215.186607	0.635548	215.186607	0.635548	0.707361
chr22	44420156	44565112	PARVB	0	+	PARVB	44420156	48.370000	48.370000	0.865350	False	K562	661	3020.927118	0.895871	0.895871	20.840304	0.506284	3020.927118	0.895871	20.840304	0.506284	971	2235.776570	0.881508	0.881508	15.423829	0.421903	853	2185.291171	0.877917	0.877917	15.075548	0.411131	2210.533871	0.879713	15.249689	0.418312	49	223.941647	0.666068	0.666068	223.941647	0.666068	223.941647	0.666068	223.941647	0.666068	16	36.840809	0.403950	0.403950	36.840809	0.403950	17	43.552110	0.438061	0.438061	43.552110	0.438061	40.196459	0.427289	40.196459	0.427289	0.529623
chr22	44576769	44604349	PARVG	0	+	PARVG	44576769	0.050000	0.050000	0.388689	False	K562	59	269.644024	0.372531	0.372531	9.776796	0.236984	269.644024	0.372531	9.776796	0.236984	119	274.003514	0.400359	0.400359	9.934863	0.244165	125	320.236104	0.451526	0.451526	11.611171	0.303411	297.119809	0.427289	10.773017	0.271095	4	18.280951	0.352783	0.352783	18.280951	0.352783	18.280951	0.352783	18.280951	0.352783	6	13.815303	0.290844	0.290844	13.815303	0.290844	8	20.495111	0.336625	0.336625	20.495111	0.336625	17.155207	0.323160	17.155207	0.323160	0.357271
chr22	44639556	44708731	KIAA1644	0	-	KIAA1644	44708731	0.000000	0.000000	0.268402	False	K562	115	525.577335	0.509874	0.509874	7.597793	0.149013	525.577335	0.509874	7.597793	0.149013	148	340.777479	0.464093	0.464093	4.926310	0.077199	114	292.055327	0.424596	0.424596	4.221978	0.070018	316.416403	0.447038	4.574144	0.075404	3	13.710713	0.310592	0.310592	13.710713	0.310592	13.710713	0.310592	13.710713	0.310592	3	6.907652	0.175943	0.175943	6.907652	0.175943	0	0.000000	0.025135	0.025135	0.000000	0.025135	3.453826	0.069120	3.453826	0.069120	0.161580
chr22	44839206	44840668	LINC01656	0	+	LINC01656	44839206			0.082585	False	K562	5	22.851188	0.094255	0.094255	15.630088	0.403950	22.851188	0.094255	15.630088	0.403950	9	20.722955	0.057451	0.057451	14.174388	0.391382	4	10.247555	0.024237	0.024237	7.009272	0.156194	15.485255	0.036804	10.591830	0.267504	1	4.570238	0.172352	0.172352	4.570238	0.172352	4.570238	0.172352	4.570238	0.172352	4	9.210202	0.230700	0.230700	9.210202	0.230700	4	10.247555	0.231598	0.231598	10.247555	0.231598	9.728879	0.224417	9.728879	0.224417	0.227110
chr22	44888449	44894005	LDOC1L	0	-	LDOC1L	44894005	2.780000	2.780000	0.551167	False	K562	23	105.115467	0.226212	0.226212	18.919271	0.472172	105.115467	0.226212	18.919271	0.472172	23	52.958662	0.128366	0.128366	9.531797	0.228007	18	46.113999	0.120287	0.120287	8.299856	0.193896	49.536331	0.119390	8.915826	0.210054	12	54.842852	0.509874	0.509874	54.842852	0.509874	54.842852	0.509874	54.842852	0.509874	75	172.691290	0.596050	0.596050	172.691290	0.596050	58	148.589552	0.580790	0.580790	148.589552	0.580790	160.640421	0.592460	160.640421	0.592460	0.543986
chr22	44965219	44968329	LINC00207	0	+	LINC00207	44965219	0.000000	0.000000	0.268402	False	K562	9	41.132139	0.129264	0.129264	13.225768	0.342908	41.132139	0.129264	13.225768	0.342908	9	20.722955	0.057451	0.057451	6.663330	0.120287	6	15.371333	0.039497	0.039497	4.942551	0.089767	18.047144	0.048474	5.802940	0.105925	3	13.710713	0.310592	0.310592	13.710713	0.310592	13.710713	0.310592	13.710713	0.310592	1	2.302551	0.070018	0.070018	2.302551	0.070018	3	7.685666	0.181329	0.181329	7.685666	0.181329	4.994109	0.125673	4.994109	0.125673	0.229803
chr22	45002207	45021299	LINC00229	0	-	LINC00229	45021299	0.000000	0.000000	0.268402	False	K562	42	191.949983	0.323160	0.323160	10.053948	0.249551	191.949983	0.323160	10.053948	0.249551	63	145.060684	0.276481	0.276481	7.597983	0.157989	41	105.037442	0.230700	0.230700	5.501647	0.098743	125.049063	0.256732	6.549815	0.122083	2	9.140475	0.249551	0.249551	9.140475	0.249551	9.140475	0.249551	9.140475	0.249551	1	2.302551	0.070018	0.070018	2.302551	0.070018	2	5.123778	0.131957	0.131957	5.123778	0.131957	3.713164	0.090664	3.713164	0.090664	0.167864
chr22	45072687	45133561	PRR5	0	+	PRR5	45072687	15.560000	15.560000	0.725314	False	K562	540	2467.928357	0.863555	0.863555	40.541584	0.675045	2467.928357	0.863555	40.541584	0.675045	836	1924.932247	0.858169	0.858169	31.621583	0.676840	693	1775.388959	0.845601	0.845601	29.164979	0.653501	1850.160603	0.856373	30.393281	0.662478	140	639.833278	0.864452	0.864452	639.833278	0.864452	639.833278	0.864452	639.833278	0.864452	227	522.678971	0.792639	0.792639	522.678971	0.792639	168	430.397323	0.765709	0.765709	430.397323	0.765709	476.538147	0.780969	476.538147	0.780969	0.840215
chr22	45098077	45258664	PRR5-ARHGAP8	0	+	PRR5-ARHGAP8	45098077	0.030000	0.030000	0.382406	False	K562	306	1398.492736	0.758528	0.758528	8.708630	0.192101	1398.492736	0.758528	8.708630	0.192101	566	1303.243603	0.795332	0.795332	8.115499	0.179533	497	1273.258748	0.798923	0.798923	7.928778	0.186715	1288.251176	0.795332	8.022139	0.179533	10	45.702377	0.484740	0.484740	45.702377	0.484740	45.702377	0.484740	45.702377	0.484740	19	43.748460	0.430880	0.430880	43.748460	0.430880	11	28.180777	0.382406	0.382406	28.180777	0.382406	35.964619	0.405745	35.964619	0.405745	0.447038
chr22	45148437	45258664	ARHGAP8	0	+	ARHGAP8	45148437	1.130000	1.130000	0.517056	False	K562	190	868.345163	0.646320	0.646320	7.877790	0.157989	868.345163	0.646320	7.877790	0.157989	324	746.026373	0.653501	0.653501	6.768091	0.123878	284	727.576428	0.660682	0.660682	6.600710	0.132855	736.801400	0.655296	6.684400	0.127469	1	4.570238	0.172352	0.172352	4.570238	0.172352	4.570238	0.172352	4.570238	0.172352	3	6.907652	0.175943	0.175943	6.907652	0.175943	3	7.685666	0.181329	0.181329	7.685666	0.181329	7.296659	0.179533	7.296659	0.179533	0.202873
chr22	45277042	45404874	PHF21B	0	-	PHF21B	45404874	0.000000	0.000000	0.268402	False	K562	246	1124.278474	0.709156	0.709156	8.794969	0.195691	1124.278474	0.709156	8.794969	0.195691	326	750.631474	0.657092	0.657092	5.872015	0.102334	286	732.700205	0.664273	0.664273	5.731743	0.105925	741.665840	0.660682	5.801879	0.104129	0	0.000000	0.065530	0.065530	0.000000	0.065530	0.000000	0.065530	0.000000	0.065530	9	20.722955	0.343806	0.343806	20.722955	0.343806	9	23.056999	0.354578	0.354578	23.056999	0.354578	21.889977	0.347397	21.889977	0.347397	0.174147
chr22	45529638	45559662	NUP50-AS1	0	-	NUP50-AS1	45559662			0.082585	False	K562	110	502.726147	0.499102	0.499102	16.744143	0.430880	502.726147	0.499102	16.744143	0.430880	197	453.602455	0.550269	0.550269	15.107995	0.412926	189	484.196989	0.573609	0.573609	16.126998	0.425494	468.899722	0.565530	15.617497	0.425494	42	191.949983	0.639138	0.639138	191.949983	0.639138	191.949983	0.639138	191.949983	0.639138	176	405.248894	0.753142	0.753142	405.248894	0.753142	134	343.293103	0.726212	0.726212	343.293103	0.726212	374.270999	0.742370	374.270999	0.742370	0.678636
chr22	45559725	45583890	NUP50	0	+	NUP50	45559725	36.890000	36.890000	0.840215	False	K562	143	653.543991	0.587074	0.587074	27.045065	0.588869	653.543991	0.587074	27.045065	0.588869	311	716.093216	0.646320	0.646320	29.633487	0.646320	274	701.957539	0.644524	0.644524	29.048522	0.648115	709.025378	0.644524	29.341005	0.640934	43	196.520221	0.646320	0.646320	196.520221	0.646320	196.520221	0.646320	196.520221	0.646320	176	405.248894	0.753142	0.753142	405.248894	0.753142	134	343.293103	0.726212	0.726212	343.293103	0.726212	374.270999	0.742370	374.270999	0.742370	0.685817
chr22	45588122	45608347	KIAA0930	0	-	KIAA0930	45608347	9.160000	9.160000	0.658887	False	K562	39	178.239270	0.313285	0.313285	8.812819	0.197487	178.239270	0.313285	8.812819	0.197487	177	407.551445	0.523339	0.523339	20.150875	0.526032	117	299.740993	0.434470	0.434470	14.820321	0.402154	353.646219	0.473968	17.485598	0.468582	2	9.140475	0.249551	0.249551	9.140475	0.249551	9.140475	0.249551	9.140475	0.249551	14	32.235707	0.390485	0.390485	32.235707	0.390485	4	10.247555	0.231598	0.231598	10.247555	0.231598	21.241631	0.344704	21.241631	0.344704	0.317774
chr22	45680867	45691755	UPK3A	0	+	UPK3A	45680867	0.000000	0.000000	0.268402	False	K562	39	178.239270	0.313285	0.313285	16.370249	0.423698	178.239270	0.313285	16.370249	0.423698	74	170.388740	0.315978	0.315978	15.649223	0.427289	56	143.465774	0.281867	0.281867	13.176504	0.357271	156.927257	0.299820	14.412863	0.400359	1	4.570238	0.172352	0.172352	4.570238	0.172352	4.570238	0.172352	4.570238	0.172352	3	6.907652	0.175943	0.175943	6.907652	0.175943	1	2.561889	0.077199	0.077199	2.561889	0.077199	4.734770	0.110413	4.734770	0.110413	0.144524
chr22	45705784	45737836	FAM118A	0	+	FAM118A	45705784	110.980000	110.980000	0.935368	False	K562	425	1942.351022	0.829443	0.829443	60.599994	0.766607	1942.351022	0.829443	60.599994	0.766607	418	962.466124	0.733393	0.733393	30.028270	0.649910	349	894.099201	0.716338	0.716338	27.895270	0.631957	928.282663	0.723519	28.961770	0.635548	56	255.933311	0.684022	0.684022	255.933311	0.684022	255.933311	0.684022	255.933311	0.684022	161	370.710636	0.730700	0.730700	370.710636	0.730700	138	353.540658	0.739677	0.739677	353.540658	0.739677	362.125647	0.728905	362.125647	0.728905	0.698384
chr22	45739944	45809500	SMC1B	0	-	SMC1B	45809500	0.000000	0.000000	0.268402	False	K562	74	338.197590	0.415619	0.415619	4.862235	0.086176	338.197590	0.415619	4.862235	0.086176	212	488.140713	0.571813	0.571813	7.017953	0.136445	183	468.825656	0.567325	0.567325	6.740262	0.141831	478.483185	0.570916	6.879107	0.136445	0	0.000000	0.065530	0.065530	0.000000	0.065530	0.000000	0.065530	0.000000	0.065530	4	9.210202	0.230700	0.230700	9.210202	0.230700	3	7.685666	0.181329	0.181329	7.685666	0.181329	8.447934	0.193896	8.447934	0.193896	0.102334
chr22	45809571	45828302	RIBC2	0	+	RIBC2	45809571	0.000000	0.000000	0.268402	False	K562	34	155.388082	0.290844	0.290844	8.295771	0.170557	155.388082	0.290844	8.295771	0.170557	50	115.127527	0.225314	0.225314	6.146363	0.105925	52	133.218219	0.270197	0.270197	7.112179	0.163375	124.172873	0.253142	6.629271	0.125673	0	0.000000	0.065530	0.065530	0.000000	0.065530	0.000000	0.065530	0.000000	0.065530	4	9.210202	0.230700	0.230700	9.210202	0.230700	4	10.247555	0.231598	0.231598	10.247555	0.231598	9.728879	0.224417	9.728879	0.224417	0.118492
chr22	45898718	45959242	FBLN1	0	+	FBLN1	45898718	0.000000	0.000000	0.268402	False	K562	119	543.858286	0.522442	0.522442	8.985829	0.210054	543.858286	0.522442	8.985829	0.210054	219	504.258567	0.579892	0.579892	8.331547	0.192101	158	404.778435	0.527828	0.527828	6.687900	0.138241	454.518501	0.552962	7.509723	0.159785	1	4.570238	0.172352	0.172352	4.570238	0.172352	4.570238	0.172352	4.570238	0.172352	4	9.210202	0.230700	0.230700	9.210202	0.230700	3	7.685666	0.181329	0.181329	7.685666	0.181329	8.447934	0.193896	8.447934	0.193896	0.210054
chr22	46000311	46001527	LINC01589	0	-	LINC01589	46001527			0.082585	False	K562	3	13.710713	0.065530	0.065530	11.275257	0.283662	13.710713	0.065530	11.275257	0.283662	2	4.605101	0.008079	0.008079	3.787090	0.050269	2	5.123778	0.012567	0.012567	4.213633	0.066427	4.864439	0.010772	4.000361	0.059246	1	4.570238	0.172352	0.172352	4.570238	0.172352	4.570238	0.172352	4.570238	0.172352	1	2.302551	0.070018	0.070018	2.302551	0.070018	0	0.000000	0.025135	0.025135	0.000000	0.025135	1.151275	0.028725	1.151275	0.028725	0.046679
chr22	46067677	46241187	ATXN10	0	+	ATXN10	46067677	41.570000	41.570000	0.852783	True	K562	406	1855.516505	0.822262	0.822262	10.694003	0.265709	1855.516505	0.822262	10.694003	0.265709	569	1310.151255	0.797127	0.797127	7.550869	0.156194	566	1450.029077	0.813285	0.813285	8.357035	0.199282	1380.090166	0.807899	7.953952	0.177738	28	127.966656	0.588869	0.588869	127.966656	0.588869	127.966656	0.588869	127.966656	0.588869	36	82.891819	0.503591	0.503591	82.891819	0.503591	40	102.475553	0.534111	0.534111	102.475553	0.534111	92.683686	0.526032	92.683686	0.526032	0.558348
chr22	46316247	46373008	WNT7B	0	-	WNT7B	46373008	0.000000	0.000000	0.268402	False	K562	122	557.568999	0.537702	0.537702	9.823100	0.240575	557.568999	0.537702	9.823100	0.240575	123	283.213716	0.416517	0.416517	4.989583	0.080790	135	345.854992	0.476661	0.476661	6.093180	0.114901	314.534354	0.445242	5.541381	0.096948	1	4.570238	0.172352	0.172352	4.570238	0.172352	4.570238	0.172352	4.570238	0.172352	1	2.302551	0.070018	0.070018	2.302551	0.070018	1	2.561889	0.077199	0.077199	2.561889	0.077199	2.432220	0.059246	2.432220	0.059246	0.078995
chr22	46402495	46406657	LOC730668	0	+	LOC730668	46402495			0.082585	False	K562	12	54.842852	0.150808	0.150808	13.177043	0.341113	54.842852	0.150808	13.177043	0.341113	32	73.681617	0.171454	0.171454	17.703416	0.468582	23	58.923443	0.149910	0.149910	14.157483	0.384201	66.302530	0.156194	15.930449	0.434470	2	9.140475	0.249551	0.249551	9.140475	0.249551	9.140475	0.249551	9.140475	0.249551	31	71.379067	0.486535	0.486535	71.379067	0.486535	24	61.485332	0.479354	0.479354	61.485332	0.479354	66.432199	0.484740	66.432199	0.484740	0.360862
chr22	46435786	46440748	LINC00899	0	-	LINC00899	46440748	0.020000	0.020000	0.377917	False	K562	14	63.983328	0.170557	0.170557	12.894665	0.332136	63.983328	0.170557	12.894665	0.332136	15	34.538258	0.091562	0.091562	6.960552	0.132855	15	38.428332	0.100539	0.100539	7.744525	0.183124	36.483295	0.096948	7.352538	0.156194	0	0.000000	0.065530	0.065530	0.000000	0.065530	0.000000	0.065530	0.000000	0.065530	4	9.210202	0.230700	0.230700	9.210202	0.230700	2	5.123778	0.131957	0.131957	5.123778	0.131957	7.166990	0.171454	7.166990	0.171454	0.088869
chr22	46446338	46450024	PRR34	0	-	PRR34	46450024			0.082585	False	K562	9	41.132139	0.129264	0.129264	11.159018	0.280072	41.132139	0.129264	11.159018	0.280072	9	20.722955	0.057451	0.057451	5.622071	0.096948	8	20.495111	0.056553	0.056553	5.560258	0.104129	20.609033	0.061041	5.591165	0.100539	1	4.570238	0.172352	0.172352	4.570238	0.172352	4.570238	0.172352	4.570238	0.172352	0	0.000000	0.020646	0.020646	0.000000	0.020646	1	2.561889	0.077199	0.077199	2.561889	0.077199	1.280944	0.043088	1.280944	0.043088	0.057451
chr22	46449725	46454402	PRR34-AS1	0	+	PRR34-AS1	46449725			0.082585	False	K562	12	54.842852	0.150808	0.150808	11.726075	0.299820	54.842852	0.150808	11.726075	0.299820	13	29.933157	0.082585	0.082585	6.400076	0.113106	12	30.742666	0.083483	0.083483	6.573159	0.129264	30.337911	0.078097	6.486618	0.120287	0	0.000000	0.065530	0.065530	0.000000	0.065530	0.000000	0.065530	0.000000	0.065530	2	4.605101	0.122980	0.122980	4.605101	0.122980	3	7.685666	0.181329	0.181329	7.685666	0.181329	6.145384	0.152603	6.145384	0.152603	0.075404
chr22	46481876	46509808	MIRLET7BHG	0	+	MIRLET7BHG	46481876			0.082585	False	K562	150	685.535655	0.598743	0.598743	24.543021	0.563734	685.535655	0.598743	24.543021	0.563734	118	271.700963	0.396768	0.396768	9.727229	0.235189	122	312.550437	0.447038	0.447038	11.189691	0.281867	292.125700	0.421903	10.458460	0.262118	96	438.742819	0.803411	0.803411	438.742819	0.803411	438.742819	0.803411	438.742819	0.803411	85	195.716795	0.615799	0.615799	195.716795	0.615799	50	128.094441	0.561939	0.561939	128.094441	0.561939	161.905618	0.596050	161.905618	0.596050	0.682226
chr22	46546498	46639653	PPARA	0	+	PPARA	46546498	2.440000	2.440000	0.542190	False	K562	383	1750.401038	0.801616	0.801616	18.790200	0.468582	1750.401038	0.801616	18.790200	0.468582	965	2221.961266	0.879713	0.879713	23.852303	0.572711	807	2067.444285	0.868941	0.868941	22.193594	0.567325	2144.702776	0.870736	23.022949	0.569120	7	31.991664	0.430880	0.430880	31.991664	0.430880	31.991664	0.430880	31.991664	0.430880	20	46.051011	0.437163	0.437163	46.051011	0.437163	14	35.866444	0.417415	0.417415	35.866444	0.417415	40.958727	0.429084	40.958727	0.429084	0.438061
chr22	46639909	46646193	CDPF1	0	-	CDPF1	46646193	14.280000	14.280000	0.709156	False	K562	64	292.495213	0.380610	0.380610	46.546024	0.703770	292.495213	0.380610	46.546024	0.703770	49	112.824976	0.220826	0.220826	17.954325	0.475763	60	153.713330	0.303411	0.303411	24.461065	0.579892	133.269153	0.267504	21.207695	0.543986	76	347.338065	0.756732	0.756732	347.338065	0.756732	347.338065	0.756732	347.338065	0.756732	113	260.188210	0.672352	0.672352	260.188210	0.672352	99	253.626994	0.665171	0.665171	253.626994	0.665171	256.907602	0.667864	256.907602	0.667864	0.705566
chr22	46651559	46659219	PKDREJ	0	-	PKDREJ	46659219	0.000000	0.000000	0.268402	False	K562	42	191.949983	0.323160	0.323160	25.058745	0.574506	191.949983	0.323160	25.058745	0.574506	177	407.551445	0.523339	0.523339	53.205149	0.800718	170	435.521101	0.546679	0.546679	56.856541	0.815081	421.536273	0.533214	55.030845	0.811490	1	4.570238	0.172352	0.172352	4.570238	0.172352	4.570238	0.172352	4.570238	0.172352	1	2.302551	0.070018	0.070018	2.302551	0.070018	0	0.000000	0.025135	0.025135	0.000000	0.025135	1.151275	0.028725	1.151275	0.028725	0.046679
chr22	46663860	46689905	TTC38	0	+	TTC38	46663860	10.890000	10.890000	0.687612	False	K562	121	552.998761	0.529623	0.529623	21.232435	0.517056	552.998761	0.529623	21.232435	0.517056	112	257.885660	0.384201	0.384201	9.901542	0.238779	92	235.693772	0.383303	0.383303	9.049483	0.220826	246.789716	0.391382	9.475512	0.226212	35	159.958319	0.602334	0.602334	159.958319	0.602334	159.958319	0.602334	159.958319	0.602334	102	234.860155	0.647217	0.647217	234.860155	0.647217	88	225.446217	0.637343	0.637343	225.446217	0.637343	230.153186	0.642729	230.153186	0.642729	0.608618
chr22	46691039	46692557	GTSE1-AS1	0	-	GTSE1-AS1	46692557			0.082585	False	K562	90	411.321393	0.459605	0.459605	270.962709	0.956912	411.321393	0.459605	270.962709	0.956912	60	138.153032	0.264811	0.264811	91.009903	0.874327	44	112.723108	0.250449	0.250449	74.257647	0.854578	125.438070	0.258528	82.633775	0.863555	88	402.180917	0.786355	0.786355	402.180917	0.786355	402.180917	0.786355	402.180917	0.786355	231	531.889174	0.800718	0.800718	531.889174	0.800718	182	466.263767	0.778276	0.778276	466.263767	0.778276	499.076470	0.789946	499.076470	0.789946	0.815081
chr22	46692637	46726707	GTSE1	0	+	GTSE1	46692637	12.330000	12.330000	0.692998	False	K562	189	863.774925	0.644524	0.644524	25.352948	0.576302	863.774925	0.644524	25.352948	0.576302	297	683.857509	0.635548	0.635548	20.072131	0.522442	259	663.529207	0.639138	0.639138	19.475468	0.531418	673.693358	0.637343	19.773800	0.524237	84	383.899967	0.776481	0.776481	383.899967	0.776481	383.899967	0.776481	383.899967	0.776481	231	531.889174	0.800718	0.800718	531.889174	0.800718	180	461.139989	0.775583	0.775583	461.139989	0.775583	496.514581	0.786355	496.514581	0.786355	0.807899
chr22	46731297	46753237	TRMU	0	+	TRMU	46731297	35.850000	35.850000	0.834829	False	K562	142	648.973753	0.580790	0.580790	29.579478	0.599641	648.973753	0.580790	29.579478	0.599641	159	366.105535	0.482944	0.482944	16.686670	0.450628	114	292.055327	0.424596	0.424596	13.311546	0.362657	329.080431	0.459605	14.999108	0.407540	36	164.528557	0.605925	0.605925	164.528557	0.605925	164.528557	0.605925	164.528557	0.605925	76	174.993841	0.598743	0.598743	174.993841	0.598743	59	151.151441	0.585278	0.585278	151.151441	0.585278	163.072641	0.598743	163.072641	0.598743	0.596050
chr22	46756730	46933067	CELSR1	0	-	CELSR1	46933067	0.000000	0.000000	0.268402	False	K562	353	1613.293907	0.785458	0.785458	9.148925	0.213645	1613.293907	0.785458	9.148925	0.213645	804	1851.250630	0.855476	0.855476	10.498368	0.269300	671	1719.027405	0.838420	0.838420	9.748535	0.240575	1785.139017	0.850987	10.123451	0.251346	0	0.000000	0.065530	0.065530	0.000000	0.065530	0.000000	0.065530	0.000000	0.065530	1	2.302551	0.070018	0.070018	2.302551	0.070018	3	7.685666	0.181329	0.181329	7.685666	0.181329	4.994109	0.125673	4.994109	0.125673	0.063734
chr22	47016298	47075688	GRAMD4	0	+	GRAMD4	47016298	27.760000	27.760000	0.797127	False	K562	396	1809.814128	0.815081	0.815081	30.473382	0.610413	1809.814128	0.815081	30.473382	0.610413	504	1160.485470	0.768402	0.768402	19.540082	0.511670	394	1009.384199	0.752244	0.752244	16.995861	0.464991	1084.934834	0.761221	18.267972	0.499102	7	31.991664	0.430880	0.430880	31.991664	0.430880	31.991664	0.430880	31.991664	0.430880	11	25.328056	0.373429	0.373429	25.328056	0.373429	11	28.180777	0.382406	0.382406	28.180777	0.382406	26.754417	0.371634	26.754417	0.371634	0.418312
